employee_id,department,position,month,productivity_score,quality_score,attendance_rate,teamwork_score,initiative_score,communication_score,problem_solving_score,adaptability_score,leadership_score,projects_completed,training_hours,overtime_hours,client_satisfaction,overall_performance_score
EMP0043,Product Management,Product Director,2023-08,61.039461607707615,89.33812113934047,100.0,86.31462113118658,75.40149805691892,89.42313288017274,91.69462884247456,60.363155946792176,88.02309734552043,0,0.0,0.38554678768759426,70.04311040450526,80.19971461876419
EMP0043,Product Management,Product Director,2023-09,55.795926666245805,84.09458619787866,99.91078166367375,81.07108618972477,70.15796311545711,84.17959793871093,86.45109390101274,55.119621005330366,82.77956240405861,0,0.8063030793058015,0.5626628487968777,64.79957546304344,74.95617967730237
EMP0043,Product Management,Product Director,2023-10,57.42574214291199,85.72440167454485,100.0,82.70090166639096,71.7877785921233,85.80941341537712,88.08090937767894,56.749436481996554,84.4093778807248,0,0.5131897613554652,2.6633380566711486,66.42939093970963,76.58599515396857
EMP0043,Product Management,Product Director,2023-11,57.32943114457565,85.62809067620852,100.0,82.60459066805463,71.69146759378697,85.71310241704079,87.9845983793426,56.65312548366021,84.31306688238847,0,1.482152954294225,0.3671802101920731,66.3330799413733,76.48968415563223
EMP0043,Product Management,Product Director,2023-12,62.18908676377453,90.48774629540739,100.0,87.4642462872535,76.55112321298584,90.57275803623966,92.84425399854148,61.512781102859094,89.17272250158734,2,0.0,1.4728448291363894,71.19273556057217,81.34933977483111
EMP0043,Product Management,Product Director,2024-01,51.95529077137782,80.25395030301067,96.07014576880576,77.23045029485678,66.31732722058914,80.33896204384294,82.61045800614477,51.27898511046238,78.93892650919062,0,4.7699869071841405,0.8160994191551739,60.95893956817546,71.11554378243439
EMP0044,Operations,Operations Manager,2023-01,73.67842416503143,58.30431944727574,75.56713634497783,55.81361038525183,50.01780940464497,51.36580858868924,60.16642304780766,70.30307934537998,84.16864691505037,0,0.9534913199601331,5.47018778766159,73.88495707925907,62.9772651623914
EMP0044,Operations,Operations Manager,2023-02,88.56228470597425,73.18817998821856,90.45099688592066,70.69747092619465,64.9016699455878,66.24966912963207,75.05028358875049,85.18693988632282,99.0525074559932,1,2.469405125604386,0.8576116061520804,88.76881762020189,77.86112570333424
EMP0044,Operations,Operations Manager,2023-03,94.43839021604448,79.0642854982888,96.32710239599089,76.57357643626489,70.77777545565803,72.1257746397023,80.92638909882072,91.06304539639305,100.0,1,2.787105928391473,0.7812776913909574,94.64492313027212,83.12115459264653
EMP0044,Operations,Operations Manager,2023-04,95.41551797352572,80.04141325577004,97.30423015347213,77.55070419374613,71.75490321313927,73.10290239718354,81.90351685630196,92.04017315387429,100.0,2,4.002573185725468,0.45058310029080867,95.62205088775336,83.97614138044261
EMP0044,Operations,Operations Manager,2023-05,90.52608660986408,75.1519818921084,92.41479878981049,72.66127283008449,66.86547184947763,68.2134710335219,77.01408549264032,87.15074179021265,100.0,0,0.0,0.2962245794826782,90.73261952409172,79.69788893723869
EMP0044,Operations,Operations Manager,2023-06,79.95746007627405,64.58335535851836,81.84617225622046,62.09264629649445,56.296845315887595,57.644844499931864,66.44545895905028,76.58211525662261,90.44768282629299,0,2.0357780826079113,1.2585783750768094,80.16399299050168,69.25630107363402
EMP0044,Operations,Operations Manager,2023-07,97.75628410599242,82.38217938823675,99.64499628593884,79.89147032621284,74.09566934560598,75.44366852965024,84.24428298876867,94.380939286341,100.0,0,4.210860969721541,1.585691379062872,97.96281702022006,86.02431174635099
EMP0044,Operations,Operations Manager,2023-08,85.32196438751932,69.94785966976363,87.21067656746573,67.45715060773972,61.661349627132864,63.009348811177134,71.80996327029555,81.94661956786788,95.81218713753826,0,5.157540115392772,3.4360598680113155,85.52849730174695,74.62080538487929
EMP0044,Operations,Operations Manager,2023-09,87.8388855754109,72.46478085765521,89.72759775535731,69.9740717956313,64.17827081502445,65.52626999906872,74.32688445818714,84.46354075575947,98.32910832542984,0,1.8704864023746617,1.602343197546852,88.04541848963854,77.13772657277087
EMP0044,Operations,Operations Manager,2023-10,86.73133521462002,71.35723049686433,88.62004739456643,68.86652143484042,63.07072045423357,64.41871963827784,73.21933409739626,83.35599039496859,97.22155796463896,2,0.7786243354388316,0.9974451262220632,86.93786812884765,76.03017621197999
EMP0044,Operations,Operations Manager,2023-11,97.42111635929513,82.04701164153944,99.30982853924154,79.55630257951553,73.76050159890868,75.10850078295294,83.90911524207137,94.0457715396437,100.0,1,5.828192342634914,1.0425898111385412,97.62764927352276,85.73103996799085
EMP0044,Operations,Operations Manager,2023-12,89.14392652601234,73.76982180825665,91.03263870595875,71.27911274623274,65.48331176562588,66.83131094967015,75.63192540878858,85.7685817063609,99.63414927603128,0,1.2665494293787276,1.8102362314744473,89.35045944023997,78.44276752337231
EMP0044,Operations,Operations Manager,2024-01,90.21605337865253,74.84194866089685,92.10476555859894,72.35123959887294,66.55543861826608,67.90343780231035,76.70405226142877,86.8407085590011,100.0,1,3.150824362878438,0.9157179374963877,90.42258629288017,79.42660985992858
EMP0045,Engineering,Tech Lead,2023-01,50.745266566313745,73.97531986727567,87.87404495174926,80.80035679513156,62.34774288898646,88.92386749196878,73.28916313496143,66.58027274162343,58.79714993771619,0,2.4012821395821558,1.1781763787837367,73.06393302382735,69.43239242799716
EMP0045,Engineering,Tech Lead,2023-02,47.049893289371546,70.27994659033348,84.17867167480705,77.10498351818936,58.65236961204426,85.22849421502659,69.59378985801922,62.88489946468123,55.10177666077399,0,8.042790951744443,1.112970464681737,69.36855974688515,65.73701915105497
EMP0045,Engineering,Tech Lead,2023-03,50.45998820209048,73.69004150305241,87.588766587526,80.5150784309083,62.06246452476319,88.63858912774552,73.00388477073817,66.29499437740017,58.511871573492925,1,2.738225758674325,0.86948532139063,72.77865465960409,69.1471140637739
EMP0045,Engineering,Tech Lead,2023-04,51.509421497414394,74.73947479837632,88.6381998828499,81.56451172623221,63.11189782008711,89.68802242306943,74.05331806606208,67.34442767272408,59.56130486881684,1,4.314257549573754,0.673255853038431,73.828087954928,70.1965473590978
EMP0045,Engineering,Tech Lead,2023-05,51.26419873402164,74.49425203498357,88.39297711945716,81.31928896283947,62.866675056694355,89.44279965967668,73.80809530266933,67.09920490933133,59.31608210542409,1,2.1440158825121243,0.38373241941349023,73.58286519153525,69.95132459570506
EMP0045,Engineering,Tech Lead,2023-06,56.68250674842818,79.91256004939011,93.81128513386369,86.737596977246,68.2849830711009,94.86110767408321,79.22640331707586,72.51751292373787,64.73439011983062,0,0.17859386151137846,0.43930213404207885,79.00117320594178,75.3696326101116
EMP0045,Engineering,Tech Lead,2023-07,54.6851253104501,77.91517861141203,91.81390369588561,84.74021553926792,66.28760163312282,92.86372623610514,77.22902187909779,70.52013148575979,62.737008681852544,1,4.15040787912077,0.9222190617798698,77.0037917679637,73.37225117213352
EMP0045,Engineering,Tech Lead,2023-08,58.66178971003401,81.89184301099593,95.79056809546951,88.71687993885182,70.26426603270671,96.84039063568903,81.20568627868168,74.49679588534369,66.71367308143645,0,1.8547651654941537,0.6163498889676161,80.9804561675476,77.34891557171741
EMP0045,Engineering,Tech Lead,2023-09,51.09488008773684,74.32493338869877,88.22365847317235,81.14997031655466,62.697356410409554,89.27348101339187,73.63877665638452,66.92988626304653,59.14676345913928,1,1.1983245201212966,3.192238454148419,73.41354654525044,69.78200594942025
EMP0045,Engineering,Tech Lead,2023-10,59.38109682824969,82.61115012921162,96.5098752136852,89.43618705706751,70.98357315092241,97.55969775390473,81.92499339689738,75.21610300355938,67.43298019965214,1,9.44436690935847,0.3571954009403594,81.6997632857633,78.0682226899331
EMP0045,Engineering,Tech Lead,2023-11,46.20703906110877,69.4370923620707,83.33581744654428,76.26212928992659,57.80951538378149,84.3856399867638,68.75093562975646,62.04204523641846,54.25892243251122,0,6.136737459211922,0.5781309112233287,68.52570551862237,64.89416492279219
EMP0045,Engineering,Tech Lead,2023-12,53.86674151096364,77.09679481192558,90.99551989639916,83.92183173978147,65.46921783363636,92.04534243661868,76.41063807961133,69.70174768627334,61.91862488236609,0,5.239874313051657,1.1125704043350326,76.18540796847725,72.55386737264706
EMP0045,Engineering,Tech Lead,2024-01,54.41217846857223,77.64223176953416,91.54095685400775,84.46726869739005,66.01465479124495,92.59077939422727,76.95607503721992,70.24718464388192,62.464061839974676,1,2.5403705236237073,0.7926643768939704,76.73084492608584,73.09930433025563
EMP0046,Finance,CFO,2023-01,73.14891201699712,84.66027999827989,91.28305783961915,90.97635119842701,75.75889503792574,72.57026348597996,94.37710633499424,56.36921335768028,68.98122228769411,0,5.113874574262284,1.8229671088044148,74.36243929443499,77.10528046474728
EMP0046,Finance,CFO,2023-02,85.32436101634002,96.8357289976228,100.0,100.0,87.93434403726864,84.74571248532287,100.0,68.54466235702318,81.15667128703701,0,5.799653873702619,3.803198632684036,86.5378882937779,88.06768502257682
EMP0046,Finance,CFO,2023-03,74.75665040040532,86.2680183816881,92.89079622302735,92.58408958183522,77.36663342133394,74.17800186938817,95.98484471840244,57.976951741088484,70.58896067110231,0,0.537171732614051,2.138418778732324,75.9701776778432,78.71301884815549
EMP0046,Finance,CFO,2023-04,78.46949397912228,89.98086196040505,96.60363980174431,96.29693316055217,81.0794770000509,77.89084544810513,99.6976882971194,61.68979531980545,74.30180424981927,0,3.23327248206889,1.3953723912814044,79.68302125656015,82.42586242687244
EMP0046,Finance,CFO,2023-05,80.09606901151106,91.60743699279384,98.2302148341331,97.92350819294096,82.70605203243969,79.51742048049391,100.0,63.316370352194234,75.92837928220806,0,4.908789391690136,2.4568447321090883,81.30959628894894,83.88690454307272
EMP0046,Finance,CFO,2023-06,76.88235993008121,88.39372791136398,95.01650575270324,94.7097991115111,79.49234295100983,76.30371139906406,98.11055424807833,60.10266127076437,72.7146702007782,1,4.3618006343801685,2.228489827780312,78.09588720751908,80.8387283778314
EMP0046,Finance,CFO,2023-07,79.67935183530075,91.19071981658352,97.81349765792278,97.50679101673065,82.28933485622937,79.1007033042836,100.0,62.89965317598392,75.51166210599774,0,0.0,1.5909955750130274,80.89287911273863,83.52227701388868
EMP0046,Finance,CFO,2023-08,87.48883967793061,99.00020765921339,100.0,100.0,90.09882269885924,86.91019114691346,100.0,70.70914101861379,83.3211499486276,1,8.867863185997514,2.1656786849600262,88.70236695536849,89.69104401876976
EMP0046,Finance,CFO,2023-09,79.47878793631844,90.99015591760121,97.61293375894047,97.30622711774834,82.08877095724706,78.90013940530129,100.0,62.69908927700162,75.31109820701543,1,3.2412461756531767,8.965916584320038,80.69231521375632,83.34678360227917
EMP0046,Finance,CFO,2023-10,84.02107719346516,95.53244517474793,100.0,100.0,86.63106021439378,83.44242866244801,100.0,67.24137853414834,79.85338746416215,0,2.0839784236966645,3.2525921110741187,85.23460447090304,87.09022215542066
EMP0046,Finance,CFO,2023-11,80.56616307347102,92.07753105475379,98.70030889609305,98.39360225490091,83.17614609439964,79.98751454245387,100.0,63.78646441415419,76.39847334416801,0,6.839427702752607,1.3664386220270994,81.7796903509089,84.2982368472877
EMP0046,Finance,CFO,2023-12,91.5539509376872,100.0,100.0,100.0,94.16393395861584,90.97530240667007,100.0,74.77425227837038,87.38626120838421,0,6.103533823523815,3.5870035831334794,92.7674782151251,92.35671259871596
EMP0046,Finance,CFO,2024-01,82.84580269114224,94.35717067242501,100.0,100.0,85.45578571207086,82.26715416012509,100.0,66.06610403182542,78.67811296183923,0,5.394013230001469,3.0954632570770624,84.05932996858012,86.20876627867847
EMP0047,Marketing,Marketing Specialist,2023-01,62.23379175364346,100.0,100.0,75.1372769860435,40.451724723150946,96.71220131594829,80.3788868336108,69.5222375766411,72.45948105145041,0,2.9867395604174787,1.6115869384919779,97.28280245297171,74.61195003006107
EMP0047,Marketing,Marketing Specialist,2023-02,55.81808227108251,93.95692597777774,96.3299883602224,68.72156750348256,34.03601524059,90.29649183338735,73.96317735104986,63.106528094080154,66.04377156888947,1,2.477315937037318,1.4103153007681093,90.86709297041077,68.24281998004246
EMP0047,Marketing,Marketing Specialist,2023-03,52.49830059528392,90.63714430197915,93.0102066844238,65.40178582768397,30.716233564791406,86.97671015758876,70.64339567525127,59.78674641828157,62.723989893090874,0,1.3132022756667154,1.2868247157390944,87.54731129461217,64.92303830424386
EMP0047,Marketing,Marketing Specialist,2023-04,48.8011891643495,86.94003287104474,89.3130952534894,61.704674396749546,27.01912213385699,83.27959872665434,66.94628424431684,56.08963498734715,59.02687846215645,0,3.6849908739685944,0.8660481792564109,83.85019986367774,61.22592687330945
EMP0047,Marketing,Marketing Specialist,2023-05,57.9726126523452,96.11145635904042,98.48451874148508,70.87609788474523,36.190545621852685,92.45102221465002,76.11770773231254,65.26105847534284,68.19830195015214,0,3.5517564232350383,1.5891396845697106,93.02162335167344,70.39735036130514
EMP0047,Marketing,Marketing Specialist,2023-06,59.731544837836815,97.87038854453203,100.0,72.63503007023687,37.9494778073443,94.20995440014164,77.87663991780417,67.01999066083445,69.95723413564377,0,0.5044452867013611,0.5782116511126733,94.78055553716507,72.15628254679675
EMP0047,Marketing,Marketing Specialist,2023-07,49.92067269759809,88.05951640429332,90.43257878673798,62.82415792999814,28.13860566710558,84.39908225990293,68.06576777756544,57.20911852059574,60.146361995405044,0,6.6536595900962645,1.1145464412370953,84.96968339692634,62.34541040655803
EMP0047,Marketing,Marketing Specialist,2023-08,59.40725921409674,97.54610292079197,99.91916530323662,72.31074444649678,37.62519218360423,93.88566877640157,77.55235429406409,66.69570503709438,69.63294851190369,0,5.010546688682879,1.4548499938526622,94.45626991342499,71.83199692305669
EMP0047,Marketing,Marketing Specialist,2023-09,47.749248051037455,85.88809175773268,88.26115414017734,60.6527332834375,25.967181020544945,82.22765761334229,65.8943431310048,55.0376938740351,57.974937348844406,1,2.361732919346984,0.5989839851727348,82.7982587503657,60.17398575999739
EMP0047,Marketing,Marketing Specialist,2023-10,59.03391114752278,97.172754854218,99.54581723666266,71.93739637992282,37.25184411703027,93.5123207098276,77.17900622749012,66.32235697052042,69.25960044532972,0,5.016075519842024,2.835809891713203,94.08292184685102,71.45864885648271
EMP0047,Marketing,Marketing Specialist,2023-11,52.676901344280324,90.81574505097555,93.18880743342021,65.58038657668037,30.894834313787815,87.15531090658516,70.82199642424767,59.96534716727797,62.902590642087276,0,1.713033168387285,0.7602654375682821,87.72591204360857,65.10163905324026
EMP0047,Marketing,Marketing Specialist,2023-12,59.61798798556979,97.75683169226502,100.0,72.52147321796984,37.83592095507728,94.09639754787463,77.76308306553715,66.90643380856744,69.84367728337675,0,5.115128491408601,2.2788606848499264,94.66699868489805,72.04272569452974
EMP0047,Marketing,Marketing Specialist,2024-01,54.56270101261807,92.7015447193133,95.07460710175796,67.46618624501812,32.78063398212556,89.04111057492291,72.70779609258543,61.851146835615715,64.78839031042503,0,4.9170157211138426,1.180462231928466,89.61171171194633,66.98743872157802
EMP0048,Product Management,Product Director,2023-01,70.75316373970679,79.12856992715453,86.18250055999646,72.70892085626653,64.7650142649341,52.4665320082199,55.516921524797155,37.89154323354311,64.37104801133616,0,0.0,3.2573585312636513,61.65370071960064,62.20021419574479
EMP0048,Product Management,Product Director,2023-02,75.02088234802613,83.39628853547387,90.4502191683158,76.97663946458587,69.03273287325344,56.73425061653924,59.7846401331165,42.15926184186245,68.6387666196555,1,3.419586908027483,3.7959454670518973,65.92141932791998,66.46793280406413
EMP0048,Product Management,Product Director,2023-03,72.95252448940369,81.32793067685142,88.38186130969335,74.90828160596342,66.96437501463099,54.665892757916794,57.71628227449405,40.09090398324,66.57040876103305,1,2.804914482525355,4.231648096125342,63.85306146929753,64.39957494544169
EMP0048,Product Management,Product Director,2023-04,78.98351902704516,87.3589252144929,94.41285584733482,80.9392761436049,72.99536955227246,60.696887295558255,63.74727681213551,46.121898520881466,72.60140329867453,1,1.038347196967566,5.699898713087107,69.884056006939,70.43056948308315
EMP0048,Product Management,Product Director,2023-05,81.35558106589068,89.73098725333841,96.78491788618034,83.31133818245041,75.36743159111798,63.06894933440377,66.11933885098102,48.49396055972698,74.97346533752004,0,0.0,4.141516779124907,72.25611804578452,72.80263152192866
EMP0048,Product Management,Product Director,2023-06,76.48569333326853,84.86109952071627,91.91503015355819,78.44145044982827,70.49754385849583,58.19906160178163,61.249451118358884,43.62407282710484,70.1035776048979,2,0.0,5.1368551730682706,67.38623031316237,67.93274378930651
EMP0048,Product Management,Product Director,2023-07,74.48608989655706,82.8614960840048,89.91542671684672,76.4418470131168,68.49794042178436,56.19945816507017,59.249847681647424,41.62446939039338,68.10397416818643,1,0.0,4.135320020849206,65.3866268764509,65.93314035259505
EMP0048,Product Management,Product Director,2023-08,76.24501572788289,84.62042191533062,91.67435254817255,78.20077284444262,70.25686625311019,57.95838399639599,61.00877351297324,43.3833952217192,69.86289999951225,0,2.925432369635126,3.9520570352784494,67.14555270777673,67.69206618392087
EMP0048,Product Management,Product Director,2023-09,71.5675712350749,79.94297742252263,86.99690805536456,73.52332835163463,65.5794217603022,53.280939503587994,56.33132902016525,38.705950728911205,65.18545550670426,1,0.0,2.8718829353038475,62.46810821496874,63.014621691112886
EMP0048,Product Management,Product Director,2023-10,78.70409743478479,87.07950362223252,94.13343425507445,80.65985455134452,72.71594796001209,60.417465703297886,63.46785521987514,45.842476928621096,72.32198170641415,0,0.0,3.0769823280252493,69.60463441467863,70.15114789082277
EMP0048,Product Management,Product Director,2023-11,78.7781107696415,87.15351695708924,94.20744758993116,80.73386788620124,72.7899612948688,60.49147903815461,63.54186855473186,45.91649026347782,72.39599504127087,1,3.723449210918667,2.8898759299825474,69.67864774953534,70.2251612256795
EMP0048,Product Management,Product Director,2023-12,70.44627961815257,78.82168580560031,85.87561643844224,72.40203673471231,64.45813014337988,52.159647886665674,55.21003740324293,37.584659111988884,64.06416388978194,0,0.0,4.201951199855801,61.346816598046416,61.893330074190565
EMP0048,Product Management,Product Director,2024-01,74.99794376578753,83.37334995323526,90.42728058607719,76.95370088234726,69.00979429101483,56.71131203430062,59.76170155087787,42.13632325962383,68.61582803741689,0,0.3720490508581866,4.318492975931143,65.89848074568137,66.44499422182552
EMP0049,Engineering,Senior Engineer,2023-01,74.45441741181544,87.15745253360578,78.7772017365529,71.07952146258222,54.0719359753561,55.30703265448811,94.62227425940392,76.10166992381234,45.383663407016996,0,3.5082408632837,2.4949482266291145,75.72359137975971,69.77224595351012
EMP0049,Engineering,Senior Engineer,2023-02,78.35744694321941,91.06048206500975,82.68023126795687,74.9825509939862,57.97496550676008,59.21006218589209,98.5253037908079,80.00469945521631,49.28669293842098,0,1.7722446925697264,2.7197162888693036,79.62662091116368,73.67527548491408
EMP0049,Engineering,Senior Engineer,2023-03,80.10662538600532,92.80966050779566,84.42940971074277,76.7317294367721,59.724143949545976,60.95924062867799,100.0,81.75387789800222,51.035871381206874,3,3.377232666838977,0.13553016493263043,81.37579935394959,75.39014364850077
EMP0049,Engineering,Senior Engineer,2023-04,73.56576806402798,86.26880318581831,77.88855238876543,70.19087211479476,53.18328662756863,54.41838330670064,93.73362491161646,75.21302057602487,44.495014059229526,0,3.647181961939186,1.4820355728469516,74.83494203197225,68.88359660572264
EMP0049,Engineering,Senior Engineer,2023-05,72.33127805606345,85.03431317785379,76.65406238080091,68.95638210683023,51.94879661960411,53.18389329873612,92.49913490365194,73.97853056806035,43.26052405126501,3,6.919577010716112,0.26309149342930327,73.60045202400772,67.64910659775813
EMP0049,Engineering,Senior Engineer,2023-06,70.05396703463579,82.75700215642613,74.37675135937324,66.67907108540257,49.671485598176446,50.90658227730846,90.22182388222427,71.70121954663269,40.983213029837344,0,1.6419068539378319,2.268433905820198,71.32314100258006,65.37179557633046
EMP0049,Engineering,Senior Engineer,2023-07,78.0583842851049,90.76141940689524,82.38116860984236,74.68348833587169,57.675902848645556,58.91099952777757,98.22624113269339,79.7056367971018,48.987630280306455,0,2.806070542085677,0.559722886327929,79.32755825304918,73.37621282679957
EMP0049,Engineering,Senior Engineer,2023-08,68.27781961539453,80.98085473718487,72.60060394013199,64.90292366616131,47.8953381789352,49.13043485806721,88.44567646298302,69.92507212739143,39.207065610596096,0,3.1775741605146357,2.2744985378952034,69.5469935833388,63.59564815708921
EMP0049,Engineering,Senior Engineer,2023-09,74.68954727181537,87.39258239360571,79.01233159655283,71.31465132258215,54.30706583535603,55.54216251448804,94.85740411940385,76.33679978381227,45.618793267016926,0,1.724995329431214,0.20655220256476586,75.95872123975964,70.00737581351004
EMP0049,Engineering,Senior Engineer,2023-10,71.952322139394,84.65535726118434,76.27510646413145,68.57742619016078,51.569840702934655,52.80493738206667,92.12017898698248,73.5995746513909,42.881568134595554,2,3.237927129265093,2.5323061452427167,73.22149610733827,67.27015068108867
EMP0049,Engineering,Senior Engineer,2023-11,71.3839224495639,84.08695757135423,75.70670677430135,68.00902650033068,51.00144101310455,52.23653769223656,91.55177929715238,73.0311749615608,42.313168444765445,0,5.474738961921242,0.18443974551572417,72.65309641750817,66.70175099125856
EMP0049,Engineering,Senior Engineer,2023-12,80.95980524240342,93.66284036419376,85.28258956714087,77.5849092931702,60.57732380594407,61.81242048507608,100.0,82.60705775440032,51.88905123760497,0,1.0367079821812704,0.48024264429031915,82.22897921034769,76.13667602284909
EMP0049,Engineering,Senior Engineer,2024-01,79.14039517857296,91.8434303003633,83.46317950331041,75.76549922933974,58.757913742113615,59.99301042124563,99.30825202616144,80.78764769056986,50.069641173774514,0,1.841065880491069,0.3301280332064308,80.40956914651723,74.45822372026763
EMP0050,Marketing,Marketing Specialist,2023-01,79.42711950910179,96.7874593810517,92.88740503051571,100.0,100.0,81.97134067858879,84.7903904409823,90.21390446737173,84.51106364656457,1,8.896060914242561,0.060075824874794265,93.7759190542092,89.71265976545762
EMP0050,Marketing,Marketing Specialist,2023-02,79.5566621414145,96.91700201336442,93.01694766282843,100.0,100.0,82.10088331090151,84.91993307329503,90.34344709968445,84.64060627887729,1,6.762892017809599,1.6579054466845382,93.90546168652192,89.80981673969215
EMP0050,Marketing,Marketing Specialist,2023-03,75.23591274470795,92.59625261665786,88.69619826612187,97.00047149308764,97.00047149308764,77.78013391419495,80.59918367658847,86.0226977029779,80.31985688217073,1,8.703586937989675,0.47975916895364906,89.58471228981536,85.81937256543414
EMP0050,Marketing,Marketing Specialist,2023-04,82.45875807295151,99.81909794490143,95.91904359436543,100.0,100.0,85.00297924243851,87.82202900483203,93.24554303122146,87.54270221041429,2,4.625116247584238,0.7458256192290988,96.80755761805892,91.98638868834492
EMP0050,Marketing,Marketing Specialist,2023-05,78.52363077416426,95.88397064611418,91.98391629557818,100.0,100.0,81.06785194365126,83.88690170604478,89.31041573243421,83.60757491162704,0,7.729666994919103,0.674796615483945,92.87243031927167,89.03504321425446
EMP0050,Marketing,Marketing Specialist,2023-06,71.93183473709789,89.2921746090478,85.3921202585118,93.69639348547759,93.69639348547759,74.47605590658489,77.29510566897841,82.71861969536783,77.01577887456065,1,5.2175920624914465,1.2332495594338682,86.28063428220528,82.51529455782408
EMP0050,Marketing,Marketing Specialist,2023-07,74.91181336068239,92.2721532326323,88.37209888209631,96.67637210906209,96.67637210906209,77.45603453016939,80.27508429256291,85.69859831895234,79.99575749814517,1,6.313206541760999,0.6882738926878924,89.2606129057898,85.49527318140859
EMP0050,Marketing,Marketing Specialist,2023-08,70.12847329225677,87.48881316420669,83.5887588136707,91.89303204063647,91.89303204063647,72.67269446174377,75.49174422413729,80.91525825052672,75.21241742971955,1,6.304412277766325,0.8112090508329642,84.47727283736418,80.71193311298296
EMP0050,Marketing,Marketing Specialist,2023-09,76.0881502473321,93.44849011928201,89.54843576874602,97.8527089957118,97.8527089957118,78.6323714168191,81.45142117921262,86.87493520560204,81.17209438479487,0,4.439691668112654,0.26806026438478575,90.4369497924395,86.67161006805829
EMP0050,Marketing,Marketing Specialist,2023-10,79.67994958032364,97.04028945227356,93.14023510173756,100.0,100.0,82.22417074981064,85.04322051220416,90.46673453859358,84.76389371778642,0,7.122574444794781,0.5152855160191043,94.02874912543105,89.902282318874
EMP0050,Marketing,Marketing Specialist,2023-11,81.41576788011534,98.77610775206526,94.87605340152926,100.0,100.0,83.95998904960234,86.77903881199586,92.20255283838529,86.49971201757812,0,5.433779520647862,0.8313736803857396,95.76456742522275,91.20414604371777
EMP0050,Marketing,Marketing Specialist,2023-12,77.99415039741254,95.35449026936246,91.45443591882646,99.75870914579224,99.75870914579224,80.53837156689954,83.35742132929306,88.78093535568249,83.07809453487532,0,3.544379075924897,0.1426921037845683,92.34294994251995,88.57761021813873
EMP0050,Marketing,Marketing Specialist,2024-01,77.33490173294825,94.69524160489817,90.79518725436218,99.09946048132795,99.09946048132795,79.87912290243526,82.69817266482877,88.1216866912182,82.41884587041103,2,4.957608029225856,0.3827546950525489,91.68370127805566,87.91836155367444
EMP0051,Finance,Accountant,2023-01,59.183415457380775,61.43199346918786,79.71722865966444,64.46647233690639,74.05799718142487,59.305595349508934,71.73840284497616,65.24606324568346,80.73942617977185,1,3.039608698756111,2.907999011828482,93.07600270424294,67.02117075810504
EMP0051,Finance,Accountant,2023-02,69.05673080842121,71.30530882022829,89.59054401070487,74.33978768794682,83.9313125324653,69.17891070054937,81.6117181960166,75.11937859672389,90.61274153081229,1,3.422129434151425,2.57259783340602,100.0,76.89448610914546
EMP0051,Finance,Accountant,2023-03,61.90095847949775,64.14953649130484,82.43477168178143,67.18401535902338,76.77554020354185,62.02313837162591,74.45594586709315,67.96360626780044,83.45696920188884,1,3.8302063434373577,5.089556517376072,95.79354572635992,69.73871378022201
EMP0051,Finance,Accountant,2023-04,67.61443512008533,69.86301313189242,88.148248322369,72.89749199961095,82.48901684412942,67.73661501221349,80.16942250768072,73.67708290838802,89.17044584247641,1,3.1272580401573085,9.351390456993153,100.0,75.4521904208096
EMP0051,Finance,Accountant,2023-05,71.11659881843323,73.36517683024032,91.6504120207169,76.39965569795885,85.99118054247732,71.23877871056139,83.67158620602862,77.17924660673592,92.67260954082431,0,0.0,3.02864163150934,100.0,78.95435411915749
EMP0051,Finance,Accountant,2023-06,69.79556389705887,72.04414190886595,90.32937709934254,75.07862077658449,84.67014562110296,69.91774378918703,82.35055128465426,75.85821168536155,91.35157461944995,0,0.0,2.7845723620458447,100.0,77.63331919778314
EMP0051,Finance,Accountant,2023-07,71.3121776601329,73.56075567193999,91.84599086241657,76.59523453965852,86.186759384177,71.43435755226106,83.86716504772829,77.37482544843559,92.86818838252398,0,0.0,2.7627288741627423,100.0,79.14993296085716
EMP0051,Finance,Accountant,2023-08,61.23135832070439,63.47993633251147,81.76517152298806,66.51441520023,76.10594004474848,61.35353821283255,73.78634570829978,67.29400610900707,82.78736904309547,2,0.0,2.971454349629098,95.12394556756655,69.06911362142864
EMP0051,Finance,Accountant,2023-09,66.11921720312321,68.3677952149303,86.65303040540688,71.40227408264883,80.9937989271673,66.24139709525137,78.6742045907186,72.1818649914259,87.67522792551429,0,2.873125757208671,4.843579555097101,100.0,73.95697250384747
EMP0051,Finance,Accountant,2023-10,62.907449373574984,65.15602738538206,83.44126257585864,68.1905062531006,77.78203109761907,63.02962926570314,75.46243676117037,68.97009716187766,84.46346009596606,0,3.9972661693151075,3.1575399705577647,96.80003662043714,70.74520467429923
EMP0051,Finance,Accountant,2023-11,70.80972847965347,73.05830649146056,91.34354168193714,76.09278535917909,85.68431020369756,70.93190837178163,83.36471586724886,76.87237626795616,92.36573920204455,0,1.1955532622303633,5.997490244753081,100.0,78.64748378037773
EMP0051,Finance,Accountant,2023-12,62.417555444208496,64.66613345601557,82.95136864649216,67.7006123237341,77.29213716825258,62.539735336336655,74.97254283180388,68.48020323251117,83.97356616659957,0,3.050756847808024,2.5680490436341477,96.31014269107065,70.25531074493276
