employee_id,department,goal_id,goal_type,goal_description,target_value,current_value,achievement_rate,deadline,status
EMP0049,Engineering,GOAL_EMP0049_1,Performance Improvement,Improve performance improvement by achieving 86% target,86,56,65.11627906976744,2026-01-02,In Progress
EMP0049,Engineering,GOAL_EMP0049_2,Leadership Development,Improve leadership development by achieving 71% target,71,69,97.1830985915493,2026-01-30,In Progress
EMP0049,Engineering,GOAL_EMP0049_3,Leadership Development,Improve leadership development by achieving 74% target,74,55,74.32432432432432,2025-09-26,In Progress
EMP0050,Marketing,GOAL_EMP0050_1,Leadership Development,Improve leadership development by achieving 84% target,84,87,100.0,2026-01-05,Completed
EMP0050,Marketing,GOAL_EMP0050_2,Client Satisfaction,Improve client satisfaction by achieving 84% target,84,55,65.47619047619048,2025-10-01,In Progress
EMP0050,Marketing,GOAL_EMP0050_3,Client Satisfaction,Improve client satisfaction by achieving 70% target,70,50,71.42857142857143,2025-10-12,In Progress
EMP0050,Marketing,GOAL_EMP0050_4,Project Completion,Improve project completion by achieving 79% target,79,80,100.0,2026-01-15,Completed
EMP0051,Finance,GOAL_EMP0051_1,Process Optimization,Improve process optimization by achieving 87% target,87,61,70.11494252873564,2025-10-08,In Progress
EMP0051,Finance,GOAL_EMP0051_2,Project Completion,Improve project completion by achieving 87% target,87,60,68.96551724137932,2025-10-01,In Progress
EMP0051,Finance,GOAL_EMP0051_3,Leadership Development,Improve leadership development by achieving 88% target,88,96,100.0,2025-12-27,Completed
EMP0051,Finance,GOAL_EMP0051_4,Project Completion,Improve project completion by achieving 87% target,87,61,70.11494252873564,2025-10-24,In Progress
EMP0051,Finance,GOAL_EMP0051_5,Project Completion,Improve project completion by achieving 84% target,84,85,100.0,2026-01-01,Completed
EMP0052,Marketing,GOAL_EMP0052_1,Performance Improvement,Improve performance improvement by achieving 95% target,95,95,100.0,2025-10-24,Completed
EMP0052,Marketing,GOAL_EMP0052_2,Skill Development,Improve skill development by achieving 81% target,81,83,100.0,2025-11-07,Completed
EMP0052,Marketing,GOAL_EMP0052_3,Client Satisfaction,Improve client satisfaction by achieving 83% target,83,74,89.1566265060241,2025-10-08,In Progress
EMP0052,Marketing,GOAL_EMP0052_4,Leadership Development,Improve leadership development by achieving 84% target,84,89,100.0,2025-12-04,Completed
EMP0052,Marketing,GOAL_EMP0052_5,Process Optimization,Improve process optimization by achieving 74% target,74,83,100.0,2025-09-27,Completed
EMP0053,Finance,GOAL_EMP0053_1,Process Optimization,Improve process optimization by achieving 78% target,78,76,97.43589743589743,2025-10-10,In Progress
EMP0053,Finance,GOAL_EMP0053_2,Performance Improvement,Improve performance improvement by achieving 77% target,77,71,92.20779220779221,2025-12-09,In Progress
EMP0053,Finance,GOAL_EMP0053_3,Performance Improvement,Improve performance improvement by achieving 72% target,72,50,69.44444444444444,2026-01-21,In Progress
EMP0054,Customer Support,GOAL_EMP0054_1,Client Satisfaction,Improve client satisfaction by achieving 86% target,86,73,84.88372093023256,2026-01-31,In Progress
EMP0054,Customer Support,GOAL_EMP0054_2,Skill Development,Improve skill development by achieving 90% target,90,52,57.77777777777777,2025-11-18,In Progress
EMP0054,Customer Support,GOAL_EMP0054_3,Skill Development,Improve skill development by achieving 88% target,88,98,100.0,2025-12-12,Completed
EMP0054,Customer Support,GOAL_EMP0054_4,Skill Development,Improve skill development by achieving 77% target,77,82,100.0,2026-01-21,Completed
EMP0055,HR,GOAL_EMP0055_1,Project Completion,Improve project completion by achieving 70% target,70,78,100.0,2026-01-01,Completed
EMP0055,HR,GOAL_EMP0055_2,Skill Development,Improve skill development by achieving 90% target,90,91,100.0,2025-09-25,Completed
EMP0055,HR,GOAL_EMP0055_3,Skill Development,Improve skill development by achieving 78% target,78,73,93.58974358974359,2025-12-19,In Progress
EMP0056,Product Management,GOAL_EMP0056_1,Client Satisfaction,Improve client satisfaction by achieving 73% target,73,80,100.0,2025-10-09,Completed
EMP0056,Product Management,GOAL_EMP0056_2,Leadership Development,Improve leadership development by achieving 73% target,73,60,82.1917808219178,2025-09-21,In Progress
EMP0056,Product Management,GOAL_EMP0056_3,Process Optimization,Improve process optimization by achieving 78% target,78,81,100.0,2025-10-26,Completed
EMP0057,Engineering,GOAL_EMP0057_1,Client Satisfaction,Improve client satisfaction by achieving 81% target,81,56,69.1358024691358,2026-01-24,In Progress
EMP0057,Engineering,GOAL_EMP0057_2,Performance Improvement,Improve performance improvement by achieving 85% target,85,86,100.0,2025-10-31,Completed
EMP0057,Engineering,GOAL_EMP0057_3,Process Optimization,Improve process optimization by achieving 90% target,90,87,96.66666666666667,2026-02-12,In Progress
EMP0057,Engineering,GOAL_EMP0057_4,Client Satisfaction,Improve client satisfaction by achieving 74% target,74,69,93.24324324324324,2025-12-05,In Progress
EMP0058,Sales,GOAL_EMP0058_1,Process Optimization,Improve process optimization by achieving 79% target,79,80,100.0,2025-12-22,Completed
EMP0058,Sales,GOAL_EMP0058_2,Process Optimization,Improve process optimization by achieving 87% target,87,60,68.96551724137932,2026-02-05,In Progress
EMP0058,Sales,GOAL_EMP0058_3,Project Completion,Improve project completion by achieving 77% target,77,77,100.0,2026-02-07,Completed
EMP0058,Sales,GOAL_EMP0058_4,Performance Improvement,Improve performance improvement by achieving 76% target,76,51,67.10526315789474,2025-10-04,In Progress
EMP0059,Customer Support,GOAL_EMP0059_1,Process Optimization,Improve process optimization by achieving 95% target,95,85,89.47368421052632,2025-11-27,In Progress
EMP0059,Customer Support,GOAL_EMP0059_2,Process Optimization,Improve process optimization by achieving 95% target,95,85,89.47368421052632,2025-10-15,In Progress
EMP0059,Customer Support,GOAL_EMP0059_3,Skill Development,Improve skill development by achieving 73% target,73,66,90.41095890410958,2025-11-20,In Progress
EMP0059,Customer Support,GOAL_EMP0059_4,Leadership Development,Improve leadership development by achieving 77% target,77,72,93.5064935064935,2025-11-17,In Progress
EMP0059,Customer Support,GOAL_EMP0059_5,Process Optimization,Improve process optimization by achieving 79% target,79,66,83.54430379746836,2025-12-19,In Progress
EMP0060,Marketing,GOAL_EMP0060_1,Skill Development,Improve skill development by achieving 86% target,86,62,72.09302325581395,2025-11-20,In Progress
EMP0060,Marketing,GOAL_EMP0060_2,Client Satisfaction,Improve client satisfaction by achieving 87% target,87,73,83.9080459770115,2025-10-09,In Progress
EMP0060,Marketing,GOAL_EMP0060_3,Skill Development,Improve skill development by achieving 81% target,81,90,100.0,2026-01-20,Completed
EMP0060,Marketing,GOAL_EMP0060_4,Process Optimization,Improve process optimization by achieving 72% target,72,55,76.38888888888889,2025-11-11,In Progress
EMP0060,Marketing,GOAL_EMP0060_5,Skill Development,Improve skill development by achieving 77% target,77,78,100.0,2025-11-20,Completed
EMP0061,Marketing,GOAL_EMP0061_1,Performance Improvement,Improve performance improvement by achieving 76% target,76,85,100.0,2025-10-21,Completed
EMP0061,Marketing,GOAL_EMP0061_2,Skill Development,Improve skill development by achieving 87% target,87,88,100.0,2026-01-26,Completed
EMP0061,Marketing,GOAL_EMP0061_3,Client Satisfaction,Improve client satisfaction by achieving 84% target,84,61,72.61904761904762,2025-10-26,In Progress
EMP0061,Marketing,GOAL_EMP0061_4,Project Completion,Improve project completion by achieving 88% target,88,50,56.81818181818182,2025-10-30,In Progress
EMP0061,Marketing,GOAL_EMP0061_5,Project Completion,Improve project completion by achieving 86% target,86,73,84.88372093023256,2025-11-23,In Progress
EMP0062,Product Management,GOAL_EMP0062_1,Leadership Development,Improve leadership development by achieving 94% target,94,95,100.0,2025-10-19,Completed
EMP0062,Product Management,GOAL_EMP0062_2,Leadership Development,Improve leadership development by achieving 72% target,72,52,72.22222222222221,2026-02-18,In Progress
EMP0062,Product Management,GOAL_EMP0062_3,Project Completion,Improve project completion by achieving 75% target,75,52,69.33333333333334,2026-02-17,In Progress
EMP0062,Product Management,GOAL_EMP0062_4,Client Satisfaction,Improve client satisfaction by achieving 88% target,88,89,100.0,2026-01-11,Completed
EMP0063,HR,GOAL_EMP0063_1,Project Completion,Improve project completion by achieving 82% target,82,75,91.46341463414635,2026-01-01,In Progress
EMP0063,HR,GOAL_EMP0063_2,Process Optimization,Improve process optimization by achieving 95% target,95,71,74.73684210526315,2026-01-21,In Progress
EMP0063,HR,GOAL_EMP0063_3,Client Satisfaction,Improve client satisfaction by achieving 77% target,77,83,100.0,2026-01-05,Completed
EMP0064,Product Management,GOAL_EMP0064_1,Leadership Development,Improve leadership development by achieving 84% target,84,60,71.42857142857143,2025-11-28,In Progress
EMP0064,Product Management,GOAL_EMP0064_2,Process Optimization,Improve process optimization by achieving 80% target,80,64,80.0,2025-11-14,In Progress
EMP0064,Product Management,GOAL_EMP0064_3,Skill Development,Improve skill development by achieving 89% target,89,57,64.04494382022472,2025-12-21,In Progress
EMP0065,Product Management,GOAL_EMP0065_1,Skill Development,Improve skill development by achieving 84% target,84,64,76.19047619047619,2025-11-18,In Progress
EMP0065,Product Management,GOAL_EMP0065_2,Skill Development,Improve skill development by achieving 89% target,89,79,88.76404494382022,2025-10-03,In Progress
EMP0065,Product Management,GOAL_EMP0065_3,Client Satisfaction,Improve client satisfaction by achieving 77% target,77,53,68.83116883116884,2025-11-27,In Progress
EMP0065,Product Management,GOAL_EMP0065_4,Project Completion,Improve project completion by achieving 71% target,71,54,76.05633802816901,2025-09-21,In Progress
EMP0065,Product Management,GOAL_EMP0065_5,Skill Development,Improve skill development by achieving 74% target,74,66,89.1891891891892,2026-02-07,In Progress
EMP0066,HR,GOAL_EMP0066_1,Skill Development,Improve skill development by achieving 95% target,95,84,88.42105263157895,2025-10-25,In Progress
EMP0066,HR,GOAL_EMP0066_2,Performance Improvement,Improve performance improvement by achieving 75% target,75,70,93.33333333333333,2026-01-22,In Progress
EMP0066,HR,GOAL_EMP0066_3,Client Satisfaction,Improve client satisfaction by achieving 85% target,85,73,85.88235294117646,2026-01-21,In Progress
EMP0066,HR,GOAL_EMP0066_4,Project Completion,Improve project completion by achieving 87% target,87,78,89.65517241379311,2026-02-07,In Progress
EMP0067,Finance,GOAL_EMP0067_1,Process Optimization,Improve process optimization by achieving 86% target,86,83,96.51162790697676,2025-11-22,In Progress
EMP0067,Finance,GOAL_EMP0067_2,Leadership Development,Improve leadership development by achieving 93% target,93,66,70.96774193548387,2025-11-19,In Progress
EMP0067,Finance,GOAL_EMP0067_3,Client Satisfaction,Improve client satisfaction by achieving 74% target,74,61,82.43243243243244,2026-02-01,In Progress
EMP0067,Finance,GOAL_EMP0067_4,Project Completion,Improve project completion by achieving 88% target,88,94,100.0,2025-10-18,Completed
EMP0067,Finance,GOAL_EMP0067_5,Process Optimization,Improve process optimization by achieving 95% target,95,67,70.52631578947368,2025-10-13,In Progress
EMP0068,Finance,GOAL_EMP0068_1,Process Optimization,Improve process optimization by achieving 73% target,73,83,100.0,2026-01-04,Completed
EMP0068,Finance,GOAL_EMP0068_2,Skill Development,Improve skill development by achieving 88% target,88,85,96.5909090909091,2025-10-25,In Progress
EMP0068,Finance,GOAL_EMP0068_3,Client Satisfaction,Improve client satisfaction by achieving 91% target,91,92,100.0,2026-01-18,Completed
EMP0068,Finance,GOAL_EMP0068_4,Skill Development,Improve skill development by achieving 95% target,95,80,84.21052631578947,2026-01-31,In Progress
EMP0068,Finance,GOAL_EMP0068_5,Client Satisfaction,Improve client satisfaction by achieving 77% target,77,70,90.9090909090909,2025-09-26,In Progress
EMP0069,Engineering,GOAL_EMP0069_1,Project Completion,Improve project completion by achieving 81% target,81,83,100.0,2026-01-20,Completed
EMP0069,Engineering,GOAL_EMP0069_2,Process Optimization,Improve process optimization by achieving 84% target,84,85,100.0,2025-11-24,Completed
EMP0069,Engineering,GOAL_EMP0069_3,Client Satisfaction,Improve client satisfaction by achieving 85% target,85,88,100.0,2025-12-16,Completed
EMP0070,Finance,GOAL_EMP0070_1,Leadership Development,Improve leadership development by achieving 89% target,89,78,87.64044943820225,2026-01-09,In Progress
EMP0070,Finance,GOAL_EMP0070_2,Skill Development,Improve skill development by achieving 79% target,79,84,100.0,2026-01-16,Completed
EMP0070,Finance,GOAL_EMP0070_3,Project Completion,Improve project completion by achieving 86% target,86,54,62.7906976744186,2025-09-30,In Progress
EMP0070,Finance,GOAL_EMP0070_4,Performance Improvement,Improve performance improvement by achieving 88% target,88,56,63.63636363636363,2025-10-14,In Progress
EMP0070,Finance,GOAL_EMP0070_5,Client Satisfaction,Improve client satisfaction by achieving 75% target,75,56,74.66666666666667,2025-12-22,In Progress
EMP0071,Customer Support,GOAL_EMP0071_1,Leadership Development,Improve leadership development by achieving 74% target,74,69,93.24324324324324,2025-10-21,In Progress
EMP0071,Customer Support,GOAL_EMP0071_2,Process Optimization,Improve process optimization by achieving 94% target,94,77,81.91489361702128,2025-10-16,In Progress
EMP0071,Customer Support,GOAL_EMP0071_3,Client Satisfaction,Improve client satisfaction by achieving 84% target,84,87,100.0,2026-02-12,Completed
EMP0071,Customer Support,GOAL_EMP0071_4,Performance Improvement,Improve performance improvement by achieving 78% target,78,56,71.7948717948718,2026-02-12,In Progress
EMP0072,HR,GOAL_EMP0072_1,Client Satisfaction,Improve client satisfaction by achieving 91% target,91,51,56.043956043956044,2026-02-16,In Progress
EMP0072,HR,GOAL_EMP0072_2,Performance Improvement,Improve performance improvement by achieving 84% target,84,63,75.0,2025-11-09,In Progress
EMP0072,HR,GOAL_EMP0072_3,Skill Development,Improve skill development by achieving 89% target,89,80,89.8876404494382,2025-10-11,In Progress
EMP0072,HR,GOAL_EMP0072_4,Project Completion,Improve project completion by achieving 95% target,95,50,52.63157894736842,2025-10-21,In Progress
EMP0073,Operations,GOAL_EMP0073_1,Process Optimization,Improve process optimization by achieving 83% target,83,81,97.59036144578313,2026-01-12,In Progress
EMP0073,Operations,GOAL_EMP0073_2,Skill Development,Improve skill development by achieving 70% target,70,51,72.85714285714285,2025-11-23,In Progress
EMP0073,Operations,GOAL_EMP0073_3,Performance Improvement,Improve performance improvement by achieving 82% target,82,90,100.0,2025-12-19,Completed
EMP0073,Operations,GOAL_EMP0073_4,Leadership Development,Improve leadership development by achieving 82% target,82,53,64.63414634146342,2025-11-08,In Progress
EMP0073,Operations,GOAL_EMP0073_5,Performance Improvement,Improve performance improvement by achieving 74% target,74,71,95.94594594594594,2025-11-20,In Progress
EMP0074,Operations,GOAL_EMP0074_1,Client Satisfaction,Improve client satisfaction by achieving 75% target,75,54,72.0,2025-11-07,In Progress
EMP0074,Operations,GOAL_EMP0074_2,Leadership Development,Improve leadership development by achieving 73% target,73,58,79.45205479452055,2025-09-30,In Progress
EMP0074,Operations,GOAL_EMP0074_3,Client Satisfaction,Improve client satisfaction by achieving 87% target,87,89,100.0,2026-01-11,Completed
EMP0074,Operations,GOAL_EMP0074_4,Skill Development,Improve skill development by achieving 94% target,94,79,84.04255319148936,2025-12-23,In Progress
EMP0074,Operations,GOAL_EMP0074_5,Performance Improvement,Improve performance improvement by achieving 81% target,81,87,100.0,2025-12-30,Completed
EMP0075,Customer Support,GOAL_EMP0075_1,Process Optimization,Improve process optimization by achieving 72% target,72,62,86.11111111111111,2025-12-02,In Progress
EMP0075,Customer Support,GOAL_EMP0075_2,Skill Development,Improve skill development by achieving 79% target,79,88,100.0,2025-12-11,Completed
EMP0075,Customer Support,GOAL_EMP0075_3,Client Satisfaction,Improve client satisfaction by achieving 89% target,89,53,59.55056179775281,2026-01-18,In Progress
EMP0076,Engineering,GOAL_EMP0076_1,Performance Improvement,Improve performance improvement by achieving 73% target,73,79,100.0,2026-01-19,Completed
EMP0076,Engineering,GOAL_EMP0076_2,Performance Improvement,Improve performance improvement by achieving 87% target,87,83,95.40229885057471,2025-11-21,In Progress
EMP0076,Engineering,GOAL_EMP0076_3,Performance Improvement,Improve performance improvement by achieving 71% target,71,64,90.14084507042254,2025-12-07,In Progress
EMP0076,Engineering,GOAL_EMP0076_4,Skill Development,Improve skill development by achieving 93% target,93,67,72.04301075268818,2025-12-03,In Progress
EMP0076,Engineering,GOAL_EMP0076_5,Skill Development,Improve skill development by achieving 86% target,86,61,70.93023255813954,2026-02-04,In Progress
EMP0077,Finance,GOAL_EMP0077_1,Skill Development,Improve skill development by achieving 91% target,91,66,72.52747252747253,2026-01-26,In Progress
EMP0077,Finance,GOAL_EMP0077_2,Project Completion,Improve project completion by achieving 74% target,74,64,86.48648648648648,2026-01-11,In Progress
EMP0077,Finance,GOAL_EMP0077_3,Skill Development,Improve skill development by achieving 89% target,89,82,92.13483146067416,2025-12-25,In Progress
EMP0078,Product Management,GOAL_EMP0078_1,Project Completion,Improve project completion by achieving 90% target,90,95,100.0,2025-10-13,Completed
EMP0078,Product Management,GOAL_EMP0078_2,Leadership Development,Improve leadership development by achieving 83% target,83,63,75.90361445783132,2026-02-17,In Progress
EMP0078,Product Management,GOAL_EMP0078_3,Performance Improvement,Improve performance improvement by achieving 89% target,89,70,78.65168539325843,2025-10-29,In Progress
EMP0078,Product Management,GOAL_EMP0078_4,Performance Improvement,Improve performance improvement by achieving 78% target,78,62,79.48717948717949,2025-11-14,In Progress
EMP0079,Product Management,GOAL_EMP0079_1,Process Optimization,Improve process optimization by achieving 82% target,82,54,65.85365853658537,2025-10-04,In Progress
EMP0079,Product Management,GOAL_EMP0079_2,Performance Improvement,Improve performance improvement by achieving 78% target,78,83,100.0,2026-02-03,Completed
EMP0079,Product Management,GOAL_EMP0079_3,Performance Improvement,Improve performance improvement by achieving 95% target,95,68,71.57894736842105,2025-11-14,In Progress
EMP0079,Product Management,GOAL_EMP0079_4,Skill Development,Improve skill development by achieving 82% target,82,64,78.04878048780488,2025-09-30,In Progress
EMP0080,Customer Support,GOAL_EMP0080_1,Process Optimization,Improve process optimization by achieving 83% target,83,79,95.18072289156626,2026-01-08,In Progress
EMP0080,Customer Support,GOAL_EMP0080_2,Process Optimization,Improve process optimization by achieving 74% target,74,66,89.1891891891892,2026-01-18,In Progress
EMP0080,Customer Support,GOAL_EMP0080_3,Process Optimization,Improve process optimization by achieving 72% target,72,60,83.33333333333334,2026-02-02,In Progress
EMP0081,Engineering,GOAL_EMP0081_1,Performance Improvement,Improve performance improvement by achieving 82% target,82,80,97.5609756097561,2025-12-24,In Progress
EMP0081,Engineering,GOAL_EMP0081_2,Performance Improvement,Improve performance improvement by achieving 86% target,86,67,77.90697674418605,2026-01-25,In Progress
EMP0081,Engineering,GOAL_EMP0081_3,Skill Development,Improve skill development by achieving 70% target,70,78,100.0,2025-11-16,Completed
EMP0082,Operations,GOAL_EMP0082_1,Performance Improvement,Improve performance improvement by achieving 90% target,90,74,82.22222222222221,2025-10-16,In Progress
EMP0082,Operations,GOAL_EMP0082_2,Project Completion,Improve project completion by achieving 73% target,73,51,69.86301369863014,2025-11-16,In Progress
EMP0082,Operations,GOAL_EMP0082_3,Leadership Development,Improve leadership development by achieving 75% target,75,85,100.0,2025-09-24,Completed
EMP0082,Operations,GOAL_EMP0082_4,Process Optimization,Improve process optimization by achieving 73% target,73,73,100.0,2025-10-10,Completed
EMP0082,Operations,GOAL_EMP0082_5,Performance Improvement,Improve performance improvement by achieving 89% target,89,74,83.14606741573034,2026-02-13,In Progress
EMP0083,Product Management,GOAL_EMP0083_1,Performance Improvement,Improve performance improvement by achieving 71% target,71,74,100.0,2025-11-21,Completed
EMP0083,Product Management,GOAL_EMP0083_2,Process Optimization,Improve process optimization by achieving 83% target,83,85,100.0,2025-12-10,Completed
EMP0083,Product Management,GOAL_EMP0083_3,Client Satisfaction,Improve client satisfaction by achieving 95% target,95,52,54.736842105263165,2025-09-29,In Progress
EMP0083,Product Management,GOAL_EMP0083_4,Skill Development,Improve skill development by achieving 81% target,81,68,83.9506172839506,2025-10-09,In Progress
EMP0084,Engineering,GOAL_EMP0084_1,Client Satisfaction,Improve client satisfaction by achieving 75% target,75,58,77.33333333333333,2025-12-20,In Progress
EMP0084,Engineering,GOAL_EMP0084_2,Process Optimization,Improve process optimization by achieving 82% target,82,73,89.02439024390245,2025-10-22,In Progress
EMP0084,Engineering,GOAL_EMP0084_3,Leadership Development,Improve leadership development by achieving 75% target,75,76,100.0,2026-02-02,Completed
EMP0084,Engineering,GOAL_EMP0084_4,Client Satisfaction,Improve client satisfaction by achieving 90% target,90,65,72.22222222222221,2025-11-20,In Progress
EMP0085,Operations,GOAL_EMP0085_1,Client Satisfaction,Improve client satisfaction by achieving 90% target,90,73,81.11111111111111,2025-11-18,In Progress
EMP0085,Operations,GOAL_EMP0085_2,Skill Development,Improve skill development by achieving 92% target,92,89,96.73913043478261,2025-09-28,In Progress
EMP0085,Operations,GOAL_EMP0085_3,Performance Improvement,Improve performance improvement by achieving 74% target,74,76,100.0,2025-10-04,Completed
EMP0086,Product Management,GOAL_EMP0086_1,Client Satisfaction,Improve client satisfaction by achieving 93% target,93,81,87.09677419354838,2025-12-31,In Progress
EMP0086,Product Management,GOAL_EMP0086_2,Client Satisfaction,Improve client satisfaction by achieving 92% target,92,81,88.04347826086956,2025-12-24,In Progress
EMP0086,Product Management,GOAL_EMP0086_3,Process Optimization,Improve process optimization by achieving 95% target,95,105,100.0,2026-02-13,Completed
EMP0087,HR,GOAL_EMP0087_1,Leadership Development,Improve leadership development by achieving 85% target,85,93,100.0,2025-09-25,Completed
EMP0087,HR,GOAL_EMP0087_2,Process Optimization,Improve process optimization by achieving 92% target,92,70,76.08695652173914,2026-02-09,In Progress
EMP0087,HR,GOAL_EMP0087_3,Skill Development,Improve skill development by achieving 90% target,90,94,100.0,2025-11-20,Completed
EMP0087,HR,GOAL_EMP0087_4,Performance Improvement,Improve performance improvement by achieving 86% target,86,64,74.4186046511628,2025-11-06,In Progress
EMP0088,Operations,GOAL_EMP0088_1,Leadership Development,Improve leadership development by achieving 88% target,88,51,57.95454545454546,2025-12-08,In Progress
EMP0088,Operations,GOAL_EMP0088_2,Performance Improvement,Improve performance improvement by achieving 76% target,76,53,69.73684210526315,2025-12-03,In Progress
EMP0088,Operations,GOAL_EMP0088_3,Client Satisfaction,Improve client satisfaction by achieving 76% target,76,54,71.05263157894737,2026-01-07,In Progress
EMP0088,Operations,GOAL_EMP0088_4,Leadership Development,Improve leadership development by achieving 74% target,74,82,100.0,2025-11-11,Completed
EMP0089,Sales,GOAL_EMP0089_1,Leadership Development,Improve leadership development by achieving 88% target,88,60,68.18181818181817,2025-12-09,In Progress
EMP0089,Sales,GOAL_EMP0089_2,Project Completion,Improve project completion by achieving 93% target,93,80,86.02150537634408,2026-01-27,In Progress
EMP0089,Sales,GOAL_EMP0089_3,Performance Improvement,Improve performance improvement by achieving 93% target,93,65,69.89247311827957,2025-10-22,In Progress
EMP0090,HR,GOAL_EMP0090_1,Client Satisfaction,Improve client satisfaction by achieving 72% target,72,61,84.72222222222221,2025-12-14,In Progress
EMP0090,HR,GOAL_EMP0090_2,Project Completion,Improve project completion by achieving 70% target,70,58,82.85714285714286,2026-02-13,In Progress
EMP0090,HR,GOAL_EMP0090_3,Process Optimization,Improve process optimization by achieving 87% target,87,75,86.20689655172413,2026-01-30,In Progress
EMP0090,HR,GOAL_EMP0090_4,Process Optimization,Improve process optimization by achieving 83% target,83,65,78.3132530120482,2025-11-23,In Progress
EMP0091,Marketing,GOAL_EMP0091_1,Project Completion,Improve project completion by achieving 86% target,86,53,61.627906976744185,2025-11-29,In Progress
EMP0091,Marketing,GOAL_EMP0091_2,Leadership Development,Improve leadership development by achieving 83% target,83,56,67.46987951807229,2025-11-23,In Progress
EMP0091,Marketing,GOAL_EMP0091_3,Client Satisfaction,Improve client satisfaction by achieving 94% target,94,104,100.0,2026-01-15,Completed
EMP0091,Marketing,GOAL_EMP0091_4,Leadership Development,Improve leadership development by achieving 71% target,71,77,100.0,2025-10-05,Completed
EMP0091,Marketing,GOAL_EMP0091_5,Process Optimization,Improve process optimization by achieving 74% target,74,68,91.8918918918919,2026-02-02,In Progress
EMP0092,Sales,GOAL_EMP0092_1,Project Completion,Improve project completion by achieving 90% target,90,93,100.0,2026-01-06,Completed
EMP0092,Sales,GOAL_EMP0092_2,Leadership Development,Improve leadership development by achieving 70% target,70,67,95.71428571428572,2026-02-10,In Progress
EMP0092,Sales,GOAL_EMP0092_3,Performance Improvement,Improve performance improvement by achieving 70% target,70,57,81.42857142857143,2025-10-14,In Progress
EMP0092,Sales,GOAL_EMP0092_4,Process Optimization,Improve process optimization by achieving 93% target,93,50,53.76344086021505,2025-10-19,In Progress
EMP0093,Marketing,GOAL_EMP0093_1,Project Completion,Improve project completion by achieving 95% target,95,75,78.94736842105263,2026-01-15,In Progress
EMP0093,Marketing,GOAL_EMP0093_2,Process Optimization,Improve process optimization by achieving 78% target,78,56,71.7948717948718,2025-12-19,In Progress
EMP0093,Marketing,GOAL_EMP0093_3,Leadership Development,Improve leadership development by achieving 80% target,80,74,92.5,2025-10-27,In Progress
EMP0094,HR,GOAL_EMP0094_1,Leadership Development,Improve leadership development by achieving 84% target,84,92,100.0,2025-11-04,Completed
EMP0094,HR,GOAL_EMP0094_2,Leadership Development,Improve leadership development by achieving 70% target,70,54,77.14285714285715,2025-10-22,In Progress
EMP0094,HR,GOAL_EMP0094_3,Project Completion,Improve project completion by achieving 73% target,73,77,100.0,2025-10-03,Completed
EMP0094,HR,GOAL_EMP0094_4,Project Completion,Improve project completion by achieving 78% target,78,53,67.94871794871796,2025-12-06,In Progress
EMP0094,HR,GOAL_EMP0094_5,Skill Development,Improve skill development by achieving 75% target,75,77,100.0,2026-01-22,Completed
EMP0095,Sales,GOAL_EMP0095_1,Process Optimization,Improve process optimization by achieving 84% target,84,81,96.42857142857143,2025-12-23,In Progress
EMP0095,Sales,GOAL_EMP0095_2,Project Completion,Improve project completion by achieving 73% target,73,65,89.04109589041096,2026-02-08,In Progress
EMP0095,Sales,GOAL_EMP0095_3,Performance Improvement,Improve performance improvement by achieving 91% target,91,83,91.20879120879121,2025-12-27,In Progress
EMP0095,Sales,GOAL_EMP0095_4,Performance Improvement,Improve performance improvement by achieving 81% target,81,74,91.35802469135803,2025-10-23,In Progress
EMP0095,Sales,GOAL_EMP0095_5,Leadership Development,Improve leadership development by achieving 78% target,78,50,64.1025641025641,2026-02-09,In Progress
EMP0096,Product Management,GOAL_EMP0096_1,Process Optimization,Improve process optimization by achieving 83% target,83,72,86.74698795180723,2026-01-25,In Progress
EMP0096,Product Management,GOAL_EMP0096_2,Skill Development,Improve skill development by achieving 87% target,87,57,65.51724137931035,2025-12-11,In Progress
EMP0096,Product Management,GOAL_EMP0096_3,Process Optimization,Improve process optimization by achieving 73% target,73,67,91.78082191780823,2025-10-06,In Progress
EMP0096,Product Management,GOAL_EMP0096_4,Process Optimization,Improve process optimization by achieving 76% target,76,72,94.73684210526315,2025-12-18,In Progress
EMP0096,Product Management,GOAL_EMP0096_5,Leadership Development,Improve leadership development by achieving 94% target,94,91,96.80851063829788,2025-12-11,In Progress
EMP0097,Product Management,GOAL_EMP0097_1,Performance Improvement,Improve performance improvement by achieving 71% target,71,54,76.05633802816901,2026-01-15,In Progress
EMP0097,Product Management,GOAL_EMP0097_2,Project Completion,Improve project completion by achieving 71% target,71,78,100.0,2025-11-11,Completed
EMP0097,Product Management,GOAL_EMP0097_3,Process Optimization,Improve process optimization by achieving 83% target,83,57,68.67469879518072,2026-02-18,In Progress
EMP0098,Customer Support,GOAL_EMP0098_1,Performance Improvement,Improve performance improvement by achieving 77% target,77,65,84.4155844155844,2026-01-02,In Progress
EMP0098,Customer Support,GOAL_EMP0098_2,Process Optimization,Improve process optimization by achieving 83% target,83,75,90.36144578313254,2026-01-24,In Progress
EMP0098,Customer Support,GOAL_EMP0098_3,Performance Improvement,Improve performance improvement by achieving 80% target,80,51,63.74999999999999,2025-12-28,In Progress
EMP0098,Customer Support,GOAL_EMP0098_4,Client Satisfaction,Improve client satisfaction by achieving 91% target,91,88,96.7032967032967,2025-12-05,In Progress
